Info 0    [22:58:00.749] Starting TS Server
Info 1793 [23:35:19.625] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 399 structureChanged: false structureIsReused:: Completely Elapsed: 24.972980998456478ms
Info 1794 [23:35:19.625] Different program with same set of files
Info 1795 [23:35:19.877] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1796 [23:35:19.905] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 400 structureChanged: false structureIsReused:: Completely Elapsed: 27.649261999875307ms
Info 1797 [23:35:19.905] Different program with same set of files
Info 1798 [23:35:20.153] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1799 [23:35:20.180] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 401 structureChanged: false structureIsReused:: Completely Elapsed: 27.096270002424717ms
Info 1800 [23:35:20.180] Different program with same set of files
Info 1801 [23:35:20.533] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1802 [23:35:20.564] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 402 structureChanged: false structureIsReused:: Completely Elapsed: 31.00771300122142ms
Info 1803 [23:35:20.564] Different program with same set of files
Info 1804 [23:35:20.811] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1805 [23:35:20.849] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 403 structureChanged: false structureIsReused:: Completely Elapsed: 37.64709099754691ms
Info 1806 [23:35:20.849] Different program with same set of files
Info 1807 [23:35:21.088] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1808 [23:35:21.114] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 404 structureChanged: false structureIsReused:: Completely Elapsed: 26.18844100087881ms
Info 1809 [23:35:21.114] Different program with same set of files
Info 1810 [23:35:21.477] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1811 [23:35:21.507] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 405 structureChanged: false structureIsReused:: Completely Elapsed: 29.49251599982381ms
Info 1812 [23:35:21.507] Different program with same set of files
Info 1813 [23:35:21.754] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1814 [23:35:21.785] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 406 structureChanged: false structureIsReused:: Completely Elapsed: 30.916633002460003ms
Info 1815 [23:35:21.785] Different program with same set of files
Info 1816 [23:35:22.032] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1817 [23:35:22.061] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 407 structureChanged: false structureIsReused:: Completely Elapsed: 28.85970700159669ms
Info 1818 [23:35:22.061] Different program with same set of files
Info 1819 [23:35:22.408] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1820 [23:35:22.439] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 408 structureChanged: false structureIsReused:: Completely Elapsed: 29.741654999554157ms
Info 1821 [23:35:22.439] Different program with same set of files
Info 1822 [23:35:22.687] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1823 [23:35:22.722] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 409 structureChanged: false structureIsReused:: Completely Elapsed: 34.807367000728846ms
Info 1824 [23:35:22.722] Different program with same set of files
Info 1825 [23:35:22.961] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1826 [23:35:22.989] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 410 structureChanged: false structureIsReused:: Completely Elapsed: 27.761238999664783ms
Info 1827 [23:35:22.989] Different program with same set of files
Info 1828 [23:35:23.336] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1829 [23:35:23.366] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 411 structureChanged: false structureIsReused:: Completely Elapsed: 29.8733019977808ms
Info 1830 [23:35:23.366] Different program with same set of files
Info 1831 [23:35:23.616] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1832 [23:35:23.643] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 412 structureChanged: false structureIsReused:: Completely Elapsed: 27.643972001969814ms
Info 1833 [23:35:23.643] Different program with same set of files
Info 1834 [23:35:23.889] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1835 [23:35:23.918] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 413 structureChanged: false structureIsReused:: Completely Elapsed: 28.790056001394987ms
Info 1836 [23:35:23.918] Different program with same set of files
Info 1837 [23:35:24.253] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1838 [23:35:24.279] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 414 structureChanged: false structureIsReused:: Completely Elapsed: 25.23581799864769ms
Info 1839 [23:35:24.279] Different program with same set of files
Info 1840 [23:35:24.529] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1841 [23:35:24.554] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 415 structureChanged: false structureIsReused:: Completely Elapsed: 25.13851500302553ms
Info 1842 [23:35:24.554] Different program with same set of files
Info 1843 [23:35:24.807] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1844 [23:35:24.835] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 416 structureChanged: false structureIsReused:: Completely Elapsed: 27.66668600216508ms
Info 1845 [23:35:24.835] Different program with same set of files
Info 1846 [23:35:25.171] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1847 [23:35:25.197] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 417 structureChanged: false structureIsReused:: Completely Elapsed: 25.232138000428677ms
Info 1848 [23:35:25.197] Different program with same set of files
Info 1849 [23:35:25.447] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1850 [23:35:25.471] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 418 structureChanged: false structureIsReused:: Completely Elapsed: 24.460898000746965ms
Info 1851 [23:35:25.471] Different program with same set of files
Info 1852 [23:35:25.723] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1853 [23:35:25.749] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 419 structureChanged: false structureIsReused:: Completely Elapsed: 25.412070997059345ms
Info 1854 [23:35:25.749] Different program with same set of files
Info 1855 [23:35:26.102] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1856 [23:35:26.136] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 420 structureChanged: false structureIsReused:: Completely Elapsed: 33.85470699891448ms
Info 1857 [23:35:26.136] Different program with same set of files
Info 1858 [23:35:26.375] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1859 [23:35:26.402] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 421 structureChanged: false structureIsReused:: Completely Elapsed: 26.97003700211644ms
Info 1860 [23:35:26.402] Different program with same set of files
Info 1861 [23:35:26.658] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1862 [23:35:26.687] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 422 structureChanged: false structureIsReused:: Completely Elapsed: 28.970295000821352ms
Info 1863 [23:35:26.687] Different program with same set of files
Info 1864 [23:35:27.022] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1865 [23:35:27.050] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 423 structureChanged: false structureIsReused:: Completely Elapsed: 28.162764001637697ms
Info 1866 [23:35:27.050] Different program with same set of files
Info 1867 [23:35:27.304] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1868 [23:35:27.338] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 424 structureChanged: false structureIsReused:: Completely Elapsed: 33.850088000297546ms
Info 1869 [23:35:27.338] Different program with same set of files
Info 1870 [23:35:27.581] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1871 [23:35:27.609] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 425 structureChanged: false structureIsReused:: Completely Elapsed: 27.30741799995303ms
Info 1872 [23:35:27.609] Different program with same set of files
Info 1873 [23:35:27.951] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1874 [23:35:27.981] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 426 structureChanged: false structureIsReused:: Completely Elapsed: 29.85997699946165ms
Info 1875 [23:35:27.981] Different program with same set of files
Info 1876 [23:35:28.234] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1877 [23:35:28.265] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 427 structureChanged: false structureIsReused:: Completely Elapsed: 30.780774999409914ms
Info 1878 [23:35:28.265] Different program with same set of files
Info 1879 [23:35:28.507] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1880 [23:35:28.539] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 428 structureChanged: false structureIsReused:: Completely Elapsed: 31.35096000134945ms
Info 1881 [23:35:28.539] Different program with same set of files
Info 1882 [23:35:28.906] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1883 [23:35:28.938] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 429 structureChanged: false structureIsReused:: Completely Elapsed: 32.24135499820113ms
Info 1884 [23:35:28.938] Different program with same set of files
Info 1885 [23:35:29.179] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1886 [23:35:29.207] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 430 structureChanged: false structureIsReused:: Completely Elapsed: 27.556857001036406ms
Info 1887 [23:35:29.207] Different program with same set of files
Info 1888 [23:35:29.459] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1889 [23:35:29.486] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 431 structureChanged: false structureIsReused:: Completely Elapsed: 26.91211000084877ms
Info 1890 [23:35:29.486] Different program with same set of files
Info 1891 [23:35:29.837] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1892 [23:35:29.866] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 432 structureChanged: false structureIsReused:: Completely Elapsed: 29.169353999197483ms
Info 1893 [23:35:29.866] Different program with same set of files
Info 1894 [23:35:30.112] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1895 [23:35:30.140] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 433 structureChanged: false structureIsReused:: Completely Elapsed: 27.440502997487783ms
Info 1896 [23:35:30.140] Different program with same set of files
Info 1897 [23:35:30.388] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1898 [23:35:30.414] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 434 structureChanged: false structureIsReused:: Completely Elapsed: 26.535310998558998ms
Info 1899 [23:35:30.414] Different program with same set of files
Info 1900 [23:35:30.765] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1901 [23:35:30.796] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 435 structureChanged: false structureIsReused:: Completely Elapsed: 30.81123000010848ms
Info 1902 [23:35:30.796] Different program with same set of files
Info 1903 [23:35:31.048] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1904 [23:35:31.077] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 436 structureChanged: false structureIsReused:: Completely Elapsed: 28.544196996837854ms
Info 1905 [23:35:31.077] Different program with same set of files
Info 1906 [23:35:31.324] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1907 [23:35:31.352] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 437 structureChanged: false structureIsReused:: Completely Elapsed: 28.096682000905275ms
Info 1908 [23:35:31.352] Different program with same set of files
Info 1909 [23:35:31.710] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1910 [23:35:31.745] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 438 structureChanged: false structureIsReused:: Completely Elapsed: 34.33091299980879ms
Info 1911 [23:35:31.745] Different program with same set of files
